Date,SP,FAMILY,SUBFAMILY,TRIBE,GENUS,SPECIES,COUNT_#,% HOW CONFIDENT WE ARE,NOTES
8/1/2023,NB5,Erebidae,Erebinae,,Caenurgina,erechtea,8,,are 2 Caenurgina crassiuscula?
8/2/2023,PS2,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
8/2/2023,PS3,Erebidae,Erebinae,,Caenurgina,erechtea,2,,
8/2/2023,PS4,Erebidae,Erebinae,,Caenurgina,erechtea,3,,
8/16/2023,NB1,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
8/16/2023,NB2,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
10/6/2023,CP3,Erebidae,Erebinae,,Caenurgina,erechtea,1,,
8/2/2023,PS1,Erebidae,Erebinae,,Caenurgina,,2,,erechtea or crassiuscula
8/16/2023,NB5,Erebidae,Erebinae,,Caenurgina,,1,,erechtea or crassiuscula
6/15/2023,PS3,Noctuidae,,,Callopistria,cordata,1,,
6/20/2023,NB3,Geometridae,,,Campaea,perlata,1,,
6/21/2023,PS4,Geometridae,Ennominae,,Campaea,perlata,1,,
8/1/2023,NB3,Geometridae,Ennominae,,Caripeta,angustiorata,1,,
8/2/2023,PS4,Geometridae,Ennominae,,Caripeta,angustiorata,1,,
8/16/2023,NB1,Geometridae,Ennominae,,Caripeta,angustiorata,2,,
6/14/2023,NB2,Geometridae,,,Caripeta,piniata,6,,
6/21/2023,PS3,Geometridae,,,Caripeta,piniata,2,,
8/1/2023,NB1,Geometridae,Ennominae,,Caripeta,,1,,divisata or piniata
6/14/2023,NB1,Geometridae,,,Caripeta ,piniata,2,,northern pine looper
7/25/2023,NB3,Geometridae,Ennominae,,Caripeta ,piniata,1,,
7/19/2023,PS2,Erebidae,Erebinae,,Catocala,blandula,1,,possibly C. crataegi (need hindwing photo)
8/2/2023,PS3,Erebidae,Erebinae,,Catocala,briseis,1,,
9/22/2023,CP2,Erebidae,Erebinae,,Catocala,cara,1,,
9/22/2023,CP2,Erebidae,Erebinae,,Catocala,cara,1,,
8/1/2023,NB5,Erebidae,Eribinae,,Catocala,cerogama,1,,
8/16/2023,NB1,Erebidae,Erebinae,,Catocala,concumbens,1,,
9/22/2023,CP2,Erebidae,Erebinae,,Catocala,concumbens,2,,
9/22/2023,CP2,Erebidae,Erebinae,,Catocala,concumbens,2,,
9/22/2023,CP5,Erebidae,Erebinae,,Catocala,concumbens,1,,
9/12/2023,NB3,Erebidae,Erebinae,,Catocala,relicta,1,,
9/14/2023,PS2,Erebidae,Erebinae,,Catocala,relicta,1,,
9/22/2023,CP4,Erebidae,Erebinae,,Catocala,relicta,1,,
9/22/2023,CP4,Erebidae,Erebinae,,Catocala,relicta,1,,
9/22/2023,CP5,Erebidae,Erebinae,,Catocala,relicta,1,,
9/22/2023,CP7,Erebidae,Erebinae,,Catocala,relicta,1,,
9/22/2023,CP7,Erebidae,Erebinae,,Catocala,relicta,1,,
9/26/2023,NB5,Erebidae,Erebinae,,Catocala,relicta,1,,
9/26/2023,NB5,Erebidae,Erebinae,,Catocala,relicta,1,,
10/5/2023,PS1,Erebidae,Erebinae,,Catocala,relicta,1,,
10/6/2023,CP2,Erebidae,Erebinae,,Catocala,relicta,1,,
10/6/2023,CP7,Erebidae,Erebinae,,Catocala,relicta,1,,
6/14/2023,NB5,Erebidae,,,Catocala,,1,25,
7/20/2023,CP7,Erebidae,Erebinae,,Catocala ,blandula,1,,possibly C. crataegi - need to see hindwing
6/4/2023,CP3,Notodontidae,,,Cecrita,,1,50,worn out
7/5/2023,NB5,Tortricidae,Tortricinae,,Cenopis,directana,1,,
9/22/2023,CP2,Tortricidae,Tortricinae,,Cenopis,pettitana,1,,
7/6/2023,PS1,Tortricidae,Tortricinae,,Cenopis,,1,80,possibly C. directana
6/29/2023,NB2,Tortricidae,Tortricinae,,Cenopis ,directana,3,50,low confidence
5/7/2023,CP3,Noctuidae ,,,Cerastis,salicarum ,3,,
5/7/2023,CP2,Noctuidae,,,Cerastis ,salicarum,1,,
7/25/2023,NB3,Sphingidae,Sphinginae,,Ceratomia,undulosa,1,,
6/16/2023,CP2,Sphingidae,,,Ceratomia ,undulosa,1,,
6/21/2023,PS2,Sphingidae ,,,Ceratomia ,undulosa ,1,,
6/4/2023,CP5,Noctuidae,,,Cerma,cerintha,1,50,Tufted Bird-dropping Moth
6/30/2023,PS2,Noctuidae,Acronictinae,,Cerma,cerintha,1,,
9/27/2023,PS1,Noctuidae,Noctuinae,,Chaetaglaea,sericea,1,,
9/27/2023,PS2,Noctuidae,Noctuinae,,Chaetaglaea,sericea,1,,
10/4/2023,NB1,Noctuidae,Noctuinae,,Chaetaglaea,sericea,1,,
10/5/2023,PS1,Noctuidae,Noctuinae,,Chaetaglaea,sericea,1,,
10/5/2023,PS2,Noctuidae,Noctuinae,,Chaetaglaea,sericea,1,,
10/6/2023,CP7,Noctuidae,Noctuinae,,Chaetaglaea,sericea,1,,
6/30/2023,PS5,Noctuidae,Pantheinae,,Charadra,deridens,1,,
7/18/2023,NB1,Noctuidae,Pantheinae,,Charadra,deridens,1,,
6/21/2023,PS1,Tortricidae,,,Choristoneura,fumiferana,7,,
6/21/2023,PS5,Tortricidae,Tortricinae,,Choristoneura,fumiferana,1,,
6/22/2023,CP3,Tortricidae,Tortricinae,,Choristoneura,fumiferana,3,,
6/22/2023,CP4,Tortricidae,Tortricinae,,Choristoneura,fumiferana,3,,
6/22/2023,CP5,Tortricidae,Tortricinae,,Choristoneura,fumiferana,2,,
7/6/2023,PS2,Tortricidae,Tortricinae,,Choristoneura,fumiferana,11,,some very worn but likely this species
7/18/2023,NB3,Tortricidae,Tortricinae,,Choristoneura,fumiferana,1,,
7/18/2023,NB1,Tortricidae,Tortricinae,,Choristoneura,pinus,1,,
7/18/2023,NB3,Tortricidae,Tortricinae,,Choristoneura,pinus,1,,
7/25/2023,NB1,Tortricidae,Tortricinae,,Choristoneura,pinus,1,,
6/22/2023,CP5,Tortricidae,Tortricinae,,Choristoneura,rosaceana,1,,
7/18/2023,NB5,Tortricidae,Tortricinae,,Choristoneura,rosaceana,2,,
10/5/2023,PS2,Tortricidae,Tortricinae,,Choristoneura,rosaceana,1,,
6/22/2023,CP6,Tortricidae,Tortricinae,,Choristoneura,,2,,badly worn
7/6/2023,PS1,Tortricidae,Tortricinae,,Choristoneura,,10,,badly worn and no close up
7/7/2023,CP2,Tortricidae,Tortricinae,,Choristoneura,,1,,no close up
7/7/2023,CP3,Tortricidae,Tortricinae,,Choristoneura,,10,,probably fumiferana
7/7/2023,CP4,Tortricidae,Tortricinae,,Choristoneura,,5,,no close up
10/6/2023,CP3,Tortricidae,Tortricinae,,Choristoneura,,1,,badly worn
6/21/2023,PS4,Tortricidae,Tortricinae,,Choristoneura ,fumiferana,12,,
6/29/2023,NB1,Tortricidae,Tortricinae,,Choristoneura ,fumiferana,1,,
6/29/2023,NB2,Tortricidae,Tortricinae,,Choristoneura ,fumiferana,1,,
7/5/2023,NB3,Tortricidae,Tortricinae,,Choristoneura ,fumiferana,5,,
6/22/2023,CP7,Tortricidae,Tortricinae,,Choristoneura ,rosaceana,1,,
7/5/2023,NB5,Tortricidae,Tortricinae,,Choristoneura ,,2,,badly worn
9/22/2023,CP2,Noctuidae,Plusiinae,,Chrysodeixis,includens,1,,
6/22/2023,CP2,Crambidae,Crambinae,,Chrysoteuchia,topiarius,3,,
6/22/2023,CP5,Crambidae,Crambinae,,Chrysoteuchia,topiarius,1,,
10/5/2023,PS3,Crambidae,Crambinae,,Chrysoteuchia,topiarius,2,,
10/6/2023,CP5,Crambidae,Crambinae,,Chrysoteuchia,topiarius,2,,
6/21/2023,PS5,Noctuidae,Noctuinae,,Chytonix,palliatricula,1,,
7/7/2023,CP4,Noctuidae,Noctuinae,,Chytonix,palliatricula,1,,
7/25/2023,NB3,Noctuidae,Noctuinae,,Chytonix,palliatricula,1,,
7/25/2023,NB5,Noctuidae,Noctuinae,,Chytonix,palliatricula,1,,
8/2/2023,PS2,Noctuidae,,Xylenini,Chytonix,palliatricula,1,,
6/21/2023,PS1,Noctuidae ,,,Chytonix,palliatricula,1,,
6/20/2023,NB2,Noctuidae,,,Chytonix,,1,,
6/22/2023,CP3,Erebidae,Arctiinae,,Cisseps,fulvicollis,1,,
6/22/2023,CP4,Erebidae,Arctiinae,,Cisseps,fulvicollis,1,,
6/22/2023,CP7,Erebidae,Arctiinae,,Cisseps,fulvicollis,1,,
8/16/2023,NB2,Erebidae,Arctiinae,Arctiini,Cisseps,fulvicollis,1,,
10/6/2023,CP5,Erebidae,Arctiinae,,Cisseps,fulvicollis,1,,
5/7/2023,CP2,Geometridae,,,Cladara ,atroliturata,1,,
7/7/2023,CP3,Tortricidae,Tortricinae,,Clepsis,peritana,1,80,no close up
6/22/2023,CP4,Tortricidae,Tortricinae,,Clepsis,persicana,1,,
7/7/2023,CP3,Tortricidae,Tortricinae,,Clepsis,persicana,1,,
6/16/2023,CP5,Tortricidae,,,Clepsis,,1,,
6/20/2023,NB2,Tortricidae,,,Clepsis,,1,,
5/24/2023,NB3,Notodontidae,,,Clostera,albosigma,1,,
6/4/2023,CP6,Notodontidae,pygaerinae,,Clostera,albosigma,1,80,
6/4/2023,CP7,Notodontidae,pygaerinae ,,Clostera,albosigma,1,80,Sigmoid Prominent
6/15/2023,PS2,Notodontidae,,,Clostera,albosigma,1,,
6/16/2023,CP2,Notodontidae,,,Clostera,albosigma,1,,
6/21/2023,PS2,Notodontidae,,,Clostera,albosigma,1,,
7/18/2023,NB3,Notodontidae,,,Clostera,albosigma,1,,
7/18/2023,NB5,Notodontidae,,,Clostera,albosigma,1,,
7/19/2023,PS5,Notodontidae,,,Clostera,albosigma,1,,
7/20/2023,CP3,Notodontidae,Pygaerinae,,Clostera,albosigma,1,,
7/26/2023,PS3,Notodontidae,,,Clostera,albosigma,1,,
8/2/2023,PS1,Notodontidae,,,Clostera,albosigma,1,,
8/2/2023,PS3,Notodontidae,,,Clostera,albosigma,1,,
7/18/2023,NB1,Notodontidae,,,Clostera,apicalis,1,,
7/19/2023,PS2,Notodontidae,,,Clostera,apicalis,1,,
8/1/2023,NB3,Notodontidae,,,Clostera,apicalis,1,,
8/16/2023,NB2,Notodontidae,,,Clostera,apicalis,1,,
6/2/2023,NB1,Notodontidae,,,Clostera,,1,,
6/2/2023,NB3,Notodontidae,,,Clostera,,1,,
6/22/2023,CP5,Tortricidae,Tortricinae,,Cnephasia,stephensiana,2,,
6/14/2023,NB5,Noctuidae,,,Condica,vecors,1,,
6/16/2023,CP2,Noctuidae,,,Condica,vecors,1,,
5/9/2023,PS2,Noctuidae,,,Copivaleria,grotei,2,,
10/5/2023,PS2,Geometridae,Larentiinae,,Costaconvexa,centrostrigaria,1,,
10/6/2023,CP3,Geometridae,Larentiinae,,Costaconvexa,centrostrigaria,1,,
10/6/2023,CP5,Geometridae,Larentiinae,,Costaconvexa,centrostrigaria,1,,
10/6/2023,CP7,Geometridae,Larentiinae,,Costaconvexa,centrostrigaria,1,,
6/22/2023,CP3,Erebidae,Arctiinae,,Crambidia,casta,1,75,
7/7/2023,CP2,Erebidae,Arctiinae,,Crambidia,casta,1,80,no close up
8/17/2023,PS1,Erebidae,Arctiinae,Lithosiini,Crambidia,casta,1,,"Underside of FW, abdomen and thorax not photographed"
7/18/2023,NB1,Erebidae,Arctiinae,,Crambidia,pallida,3,,
7/18/2023,NB3,Erebidae,Arctiinae,,Crambidia,pallida,3,,
7/18/2023,NB5,Erebidae,Arctiinae,,Crambidia,pallida,1,,
7/19/2023,PS5,Erebidae,Arctiinae,,Crambidia,pallida,4,,
7/20/2023,CP6,Erebidae,Arctiinae,,Crambidia,pallida,6,,
7/25/2023,NB1,Erebidae,Arctiinae,,Crambidia,pallida,1,,
7/25/2023,NB2,Erebidae,Arctiinae,,Crambidia,pallida,1,,
7/25/2023,NB3,Erebidae,Arctiinae,,Crambidia,pallida,1,,
8/17/2023,PS1,Erebidae,Arctiinae,Lithosiini,Crambidia,pallida,2,,
8/17/2023,PS3,Erebidae,Arctiinae,Lithosiini,Crambidia,pallida,8,,
6/22/2023,CP7,Erebidae,Arctiinae,,Crambidia,,2,50,badly worn
7/20/2023,CP3,Crambidae,Crambinae,,Crambus,agitatellus,2,,
6/22/2023,CP2,Crambidae,Crambinae,,Crambus,laqueatellus,2,,
6/14/2023,NB5,Crambidae,,,Crambus,leachellus,1,,
9/22/2023,CP2,Crambidae,Crambinae,,Crambus,leachellus,1,,
6/21/2023,PS1,Crambidae,,,Crambus,saltuellus,8,,
6/29/2023,NB2,Crambidae,Crambinae,,Crambus,saltuellus,3,,
9/22/2023,CP2,Crambidae,Crambinae,,Crambus,unistriatellus,1,,
6/21/2023,PS3,Crambidae,,,Crambus,,12,,
6/21/2023,PS4,Crambidae,Crambinae,,Crambus,,1,,Grass veneer
6/21/2023,PS5,Crambidae,Crambinae,,Crambus,,2,,no close up photo
6/29/2023,NB1,Crambidae,Crambinae,,Crambus,,3,,Crambus grass veneers
6/29/2023,NB5,Crambidae,Crambinae,,Crambus,,2,,
7/6/2023,PS2,Crambidae,Crambinae,,Crambus,,1,,Grass veneer - bad photo
7/18/2023,NB5,Crambidae,Crambinae,,Crambus,,1,,
7/25/2023,NB1,Crambidae,Crambinae,,Crambus,,1,,upside down
9/12/2023,NB2,Crambidae,Crambinae,,Crambus,,7,,leachellus or praefectellus
9/12/2023,NB3,Crambidae,Crambinae,,Crambus,,1,,praefectellus?
9/22/2023,CP5,Crambidae,Crambinae,,Crambus,,1,,
9/22/2023,CP5,Crambidae,Crambinae,,Crambus,,1,,
9/22/2023,CP7,Crambidae,Crambinae,,Crambus,,1,,Specimen upside down
10/6/2023,CP4,Crambidae,Crambinae,,Crambus,,1,,
5/24/2023,NB3,Noctuidae,,,Crocigrapha,normani,1,,
5/26/2023,PS3,Noctuidae,,,Crocigrapha,normani,2,,
5/25/2023,CP5,Noctuidae  ,,,Crocigrapha,normani,7,,
5/7/2023,CP3,Noctuidae,,,Crocigrapha ,normani,2,,
5/9/2023,PS4,Noctuidae,,,Crocigrapha ,normani,1,,
5/16/2023,CP7,Noctuidae,,,Crocigrapha ,normani,1,,
5/7/2023,CP2,Noctuidae,,,Crocigrapha ,normani ,6,,
6/14/2023,NB2,Erebidae,,,Ctenucha,virginica,1,,
6/14/2023,NB5,Erebidae,,,Ctenucha,virginica,7,,
6/16/2023,CP4,Erebidae,,,Ctenucha,virginica,1,,
6/16/2023,CP5,Erebidae,,,Ctenucha,virginica,3,,Virginia Ctenucha
6/16/2023,CP7,Erebidae,,,Ctenucha,virginica,3,,Virginia Ctenucha
6/20/2023,NB1,Erebidae,,,Ctenucha,virginica,4,,
6/20/2023,NB2,Erebidae,,,Ctenucha,virginica,3,,Virginia Ctenucha Moth
6/22/2023,CP2,Erebidae,Arctiinae,,Ctenucha,virginica,1,,
6/22/2023,CP3,Erebidae,Arctiinae,,Ctenucha,virginica,1,,
6/22/2023,CP4,Erebidae,Arctiinae,,Ctenucha,virginica,1,,
6/22/2023,CP5,Erebidae,Arctiinae,,Ctenucha,virginica,3,,
6/22/2023,CP6,Erebidae,Arctiinae,,Ctenucha,virginica,5,,
6/22/2023,CP7,Erebidae,Arctiinae,,Ctenucha,virginica,9,,
6/29/2023,NB1,Erebidae,Arctiinae,,Ctenucha,virginica,2,,
6/29/2023,NB3,Erebidae,Arctiinae,,Ctenucha,virginica,6,,
6/29/2023,NB5,Erebidae,Arctiinae,,Ctenucha,virginica,5,,
6/30/2023,PS2,Erebidae,Arctiinae,,Ctenucha,virginica,3,,
7/5/2023,NB5,Erebidae,Arctiinae,,Ctenucha,virginica,1,,
7/18/2023,NB1,Erebidae,Arctiinae,,Ctenucha,virginica,3,,
7/18/2023,NB2,Erebidae,Arctiinae,,Ctenucha,virginica,1,,
7/18/2023,NB5,Erebidae,Arctiinae,,Ctenucha,virginica,1,,
6/15/2023,PS2,Erebidae,,,Ctenucha ,virginica,1,,
6/15/2023,PS2,Erebidae,,,Ctenucha ,virginica,1,,
6/15/2023,PS5,Erebidae,,,Ctenucha ,virginica,1,,Virginia Ctenucha moth
6/16/2023,CP3,Erebidae,,,Ctenucha ,virginica,4,,
6/20/2023,NB5,Erebidae,,,Ctenucha ,virginica,1,,Virginia Ctenucha moth
6/21/2023,PS3,Erebidae,,,Ctenucha ,virginica,2,,
6/4/2023,CP2,Erebidae,,,Cycnia,tenera,4,50,Delicate Cycnia Moth?? need confirmation
6/15/2023,PS1,Erebidae,,,Cycnia,tenera,2,,Delicate Cycnia Moth
6/20/2023,NB1,Erebidae,,,Cycnia,tenera,1,,
6/22/2023,CP2,Erebidae,Arctiinae,,Cycnia,tenera,1,,
6/22/2023,CP4,Erebidae,Arctiinae,,Cycnia,tenera,1,,
6/22/2023,CP7,Erebidae,Arctiinae,,Cycnia,tenera,3,,
6/29/2023,NB3,Erebidae,Arctiinae,,Cycnia,tenera,1,,
6/30/2023,PS2,Erebidae,Arctiinae,,Cycnia,tenera,1,,
7/5/2023,NB3,Erebidae,Arctiinae,,Cycnia,tenera,1,,
7/7/2023,CP2,Erebidae,Arctiinae,,Cycnia,tenera,1,,
6/16/2023,CP7,Erebidae,,,Cycnia,,5,,
6/20/2023,NB5,Erebidae,,,Cycnia,,1,,
6/15/2023,PS3,Erebidae,,,Cycnia ,oregonensis,1,,
6/14/2023,NB1,Erebidae,,,Cycnia ,tenera,2,,Delicate Cycnia Moth
6/16/2023,CP2,Erebidae,,,Cycnia ,tenera,4,,
6/20/2023,NB2,Erebidae,,,Cycnia ,tenera,3,,
6/2/2023,NB3,Erebidae,,,Cycnia ,,1,,
6/15/2023,PS2,Sphingidae,,,Darapsa,choerilus,1,,
6/20/2023,NB2,Sphingidae,,,Darapsa,choerilus,1,,Azalea moth
6/30/2023,PS5,Sphingidae,Macroglossinae,,Darapsa,myron,1,,
6/4/2023,CP5,Sphingidae,,,Darapsa ,choerilus,1,,Azalea Sphinx
6/22/2023,CP5,Noctuidae,Noctuinae,,Dargida,diffusa,1,,
8/2/2023,PS1,Noctuidae,Noctuniae,,Dargida,diffusa,1,,
8/16/2023,NB1,Noctuidae,Noctuniae,,Dargida,diffusa,1,,Thorax not visible
5/24/2023,NB5,Noctuidae ,,,Dargida,diffusa,1,,white head armyworm
8/2/2023,PS2,Erebidae,Lymantriinae,,Dasychira,basiflava,1,,
7/18/2023,NB1,Erebidae,Lymantriinae,,Dasychira,plagiata,3,,
7/19/2023,PS4,Erebidae,Lymantriinae,,Dasychira,plagiata,1,,
7/19/2023,PS5,Erebidae,Lymantriinae,,Dasychira,plagiata,1,,
6/16/2023,CP2,Erebidae,,,Dasychira,vagans,1,,
7/25/2023,NB2,Erebidae,Lymantriinae,,Dasychira,,1,,badly worn
10/4/2023,NB3,Erebidae,Lymantriinae,,Dasychira,,1,,badly worn
6/29/2023,NB1,Notodontidae,,,Datana,ministra,1,,
6/30/2023,PS3,Notodontidae,,,Datana,perspicua,1,,
7/20/2023,CP4,Notodontidae,Phalerinae,,Datana,perspicua,1,,
7/25/2023,NB5,Notodontidae,Phalerinae,,Datana,perspicua,1,,
6/15/2023,PS5,Notodontidae,,,Datana,,1,,
6/20/2023,NB5,Notodontidae,,,Datana,,1,,
6/30/2023,PS2,Notodontidae,,,Datana,,1,,badly worn
6/14/2023,NB3,Notodontidae,,,Datana ,ministra,1,,Yellow-necked Caterpillar Moth
6/16/2023,CP2,Notodontidae,,,Datana ,ministra,2,,
6/20/2023,NB1,Notodontidae,,,Datana ,ministra,1,,
6/21/2023,PS5,Notodontidae,,,Datana ,ministra,1,,
9/26/2023,NB1,Tortricidae,Tortricinae,,Decodes,macdunnoughi,4,,
9/26/2023,NB2,Tortricidae,Tortricinae,,Decodes,macdunnoughi,6,,
9/26/2023,NB5,Tortricidae,Tortricinae,,Decodes,macdunnoughi,3,,
9/27/2023,PS2,Tortricidae,Tortricinae,,Decodes,macdunnoughi,1,,
9/28/2023,CP4,Tortricidae,Tortricinae,,Decodes,macdunnoughi,2,,
10/4/2023,NB3,Tortricidae,Tortricinae,,Decodes,macdunnoughi,1,,
10/4/2023,NB5,Tortricidae,Tortricinae,,Decodes,macdunnoughi,3,,
10/5/2023,PS3,Tortricidae,Tortricinae,,Decodes,macdunnoughi,1,,
10/6/2023,CP2,Tortricidae,Tortricinae,,Decodes,macdunnoughi,3,,
10/6/2023,CP7,Tortricidae,Tortricinae,,Decodes,macdunnoughi,2,,
5/7/2023,CP2,Sphingidae,,,Deidamia,inscriptum,3,,
5/9/2023,PS5,Sphingidae,,,Deidamia,inscriptum,1,,
5/9/2023,PS1,Sphingidae,,,Deidamia ,inscriptum,1,,
5/9/2023,PS2,Sphingidae,,,Deidamia ,inscriptum,1,,
5/9/2023,PS4,Sphingidae,,,Deidamia ,inscriptum,2,,
5/24/2023,NB1,Sphingidae,,,Deidamia ,inscriptum,1,,
6/16/2023,CP4,Sphingidae,,,Deidamia ,inscriptum,1,,
6/21/2023,PS5,Noctuidae,Eustrotiinae,,Deltote,bellicula,1,,
10/6/2023,CP4,Noctuidae,Eustrotiinae,,Deltote,bellicula,1,,
10/5/2023,PS1,Depressariidae,Depressariinae,,Depressaria,depressana,9,,
10/5/2023,PS2,Depressariidae,Depressariinae,,Depressaria,depressana,4,,
10/5/2023,PS3,Depressariidae,Depressariinae,,Depressaria,depressana,4,,
10/6/2023,CP2,Depressariidae,Depressariinae,,Depressaria,depressana,6,,
10/6/2023,CP3,Depressariidae,Depressariinae,,Depressaria,depressana,8,,
10/6/2023,CP4,Depressariidae,Depressariinae,,Depressaria,depressana,2,,
10/6/2023,CP5,Depressariidae,Depressariinae,,Depressaria,depressana,1,,
6/21/2023,PS3,Crambidae,,,Desmia,funeralis,1,,
7/18/2023,NB1,Crambidae,Pyraustinae,,Diacme,adipaloides,1,,
7/18/2023,NB2,Crambidae,Pyraustinae,,Diacme,adipaloides,2,,
7/18/2023,NB3,Crambidae,Pyraustinae,,Diacme,adipaloides,2,,
7/19/2023,PS5,Crambidae,Pyraustinae,,Diacme,adipaloides,3,,
7/20/2023,CP6,Crambidae,Pyraustinae,,Diacme,adipaloides,1,,
7/20/2023,CP7,Crambidae,Pyraustinae,,Diacme,adipaloides,1,,
7/25/2023,NB2,Crambidae,Pyraustinae,,Diacme,adipaloides,5,,
7/25/2023,NB3,Crambidae,Pyraustinae,,Diacme,adipaloides,7,,
8/2/2023,PS4,Crambidae,Pyraustinea,,Diacme,adipaloides,1,,hindwing not visible
10/5/2023,PS1,Crambidae,Pyraustinae,,Diacme,adipaloides,1,,
10/5/2023,PS3,Crambidae,Pyraustinae,,Diacme,adipaloides,1,,
7/26/2023,PS1,Crambidae,Pyraustinea,,Diacme,elealis,3,,
7/26/2023,PS2,Crambidae,Pyraustinea,,Diacme,elealis,2,,
7/26/2023,PS3,Crambidae,Pyraustinea,,Diacme,elealis,6,,
7/26/2023,PS5,Crambidae,Pyraustinea,,Diacme,elealis,15,,
8/1/2023,NB2,Crambidae,Pyraustinea,,Diacme,elealis,5,,
8/1/2023,NB3,Crambidae,Pyraustinea,,Diacme,elealis,3,,
8/2/2023,PS1,Crambidae,Pyraustinea,,Diacme,elealis,1,,
8/2/2023,PS3,Crambidae,Pyraustinea,,Diacme,elealis,1,,
8/16/2023,NB2,Crambidae,Pyraustinea,,Diacme,elealis,1,,
8/17/2023,PS3,Crambidae,Pyraustinea,,Diacme,elealis,1,,
5/24/2023,NB2,Crambidae,,,Diacme,,1,,inat
8/16/2023,NB1,Crambidae,Pyraustinea,,Diacme,,2,,
8/1/2023,NB2,Crambidae,Pyraustinea,,Diathrausta,harlequinalis,2,,
8/1/2023,NB5,Crambidae,Pyraustinea,,Diathrausta,harlequinalis,1,,
6/14/2023,NB2,Noctuidae,,,Dichagyris,acclivis,1,,
6/21/2023,PS3,Geometridae,,,Dichorda,iridaria,2,,
6/21/2023,PS4,Geometridae,Geometrinae,,Dichorda,iridaria,1,,
6/21/2023,PS5,Geometridae,Geometrinae,,Dichorda,iridaria,1,,
6/3/2023,PS2,Geometridae,,,Dichorda ,iridaria,1,,showy emerald
6/15/2023,PS2,Geometridae,,,Digrammia,continuata,1,,
6/30/2023,PS2,Geometridae,Ennominae,,Digrammia,continuata,1,,
8/1/2023,NB3,Geometridae,Ennominae,,Digrammia,continuata,1,,
8/1/2023,NB5,Geometridae,Ennominae,,Digrammia,continuata,1,,
6/21/2023,PS2,Geometridae,,,Digrammia,mellistrigata,1,,
6/21/2023,PS4,Geometridae,Ennominae,,Digrammia,mellistrigata,1,,
7/7/2023,CP4,Geometridae,Ennominae,,Digrammia,mellistrigata,1,,
6/21/2023,PS4,Geometridae,Ennominae,,Digrammia,,1,,Badly worn
6/14/2023,NB1,Geometridae,,,Digrammia ,continuata,2,,Curved lined angle
6/14/2023,NB3,Geometridae,,,Digrammia ,continuata,1,,Curved lined angle
7/19/2023,PS2,Geometridae,Ennominae,,Digrammia ,continuata,1,,
7/20/2023,CP3,Geometridae,Ennominae,,Digrammia ,continuata,1,,
8/16/2023,NB1,Geometridae,Ennominae,,Digrammia ,continuata,7,,
8/16/2023,NB2,Geometridae,Ennominae,,Digrammia ,continuata,6,,
8/17/2023,PS3,Geometridae,Ennominae,,Digrammia ,continuata,2,,
6/14/2023,NB5,Geometridae,,,Digrammia ,continuata ,2,50,
6/21/2023,PS3,Geometridae,,,Digrammia ,neptaria,2,,
7/6/2023,PS1,Pyralidae,Phycitinae,,Dioryctria,reniculelloides,1,,
7/6/2023,PS2,Crambidae,Pyralidae,,Dolichomia,olinalis,1,,
6/22/2023,CP4,Crambidae,Schoenobiinae,,Donacaula,melinellus,1,,
7/25/2023,NB1,Crambidae,Schoenobiinae,,Donacaula,melinellus,1,,
6/22/2023,CP2,Crambidae,Schoenobiinae,,Donacaula,,1,80,no close up
7/19/2023,PS5,Drepanidae,Drepaninae,,Drepana,arcuata,1,,
7/20/2023,CP4,Drepanidae,Drepaninae,,Drepana,arcuata,1,,
7/25/2023,NB5,Drepanidae,Drepaninae,,Drepana,arcuata,1,,
6/22/2023,CP7,Drepanidae,,,Drepana,bilineata,1,80,based on shape-- moth is ruined
7/6/2023,PS2,Drepanidae,Drepaninae,,Drepana,bilineata,1,,
7/7/2023,CP7,Drepanidae,,,Drepana,bilineata,1,,
6/3/2023,PS2,Saturniidae,,,Dryocampa ,rubicunda,1,,rosy maple moth
6/14/2023,NB3,Saturniidae,,,Dryocampa ,rubicunda,1,,rosey maple moth
6/16/2023,CP7,Geometridae,,,Dyspteris,,1,,
6/22/2023,CP2,Erebidae,Hypenodinae,,Dyspyralis,puncticosta,1,80,badly worn
6/20/2023,NB2,Geometridae,,,Dysstroma,,2,,
6/14/2023,NB2,Saturniidae,,,Eacles,imperialis,1,,
6/21/2023,PS5,Saturniidae,Ceratocampinae,,Eacles,imperialis,1,,
6/22/2023,CP2,Saturniidae,Ceratocampinae,,Eacles,imperialis,1,,
7/18/2023,NB2,Saturniidae,Ceratocampinae,,Eacles,imperialis,1,,
7/18/2023,NB3,Saturniidae,Ceratocampinae,,Eacles,imperialis,3,,
7/25/2023,NB1,Saturniidae,Ceratocampinae,,Eacles,imperialis,1,,
7/25/2023,NB3,Saturniidae,Ceratocampinae,,Eacles,imperialis,1,,
7/26/2023,PS2,Saturniidae,Ceratocampinae,,Eacles,imperialis,1,,female
6/14/2023,NB1,Saturniidae ,,,Eacles ,imperialis,1,,imperial moth
6/14/2023,NB5,Saturniidae ,,,Eacles ,imperialis,1,,
6/20/2023,NB1,Saturniidae ,,,Eacles ,imperialis,2,,
5/7/2023,CP2,Geometridae,,,Ectropis,crepuscularia,1,,
5/7/2023,CP5,Geometridae,,,Ectropis,,1,,
